xh,24式太极拳,专业实习II,专业实习Ⅰ,中国近现代史纲要,习近平新时代中国特色社会主义思想概论,人工智能,优化方法基础,体育-1,体育-2,体育-3,体育-4,军训,国防教育,大学化学,大学化学实验,大学物理II-1,大学物理II-2,大学物理实验I-1,大学物理实验I-2,大学英语I,大学英语III1,大学英语III2,大学计算机III,工程与社会,工程制图,形势与政策,形式语言与编译,思想道德修养与法律基础,操作系统原理I,操作系统设计专题实验,数字逻辑电路,数学建模II,数据库系统,数据结构与程序设计专题实验,数据结构与算法I,数理逻辑,概率统计与随机过程,模拟电子技术,模拟电子技术基础,毕业设计（论文）,毛泽东思想和中国特色社会主义理论体系概论,汇编语言,测控实习,生命科学基础I,电子技术实验1,电子技术实验2,电工实习,电路,离散数学A,程序设计基础,算法分析与设计,线性代数与解析几何,编译器设计专题实验,表达与交流,计算机图形学,计算机科学技术导论,计算机系统综合设计实验,计算机组成,计算机组成与结构专题实验,计算机网络专题实验,计算机网络原理,课外实践8学分,软件定义网络,软件工程,金工实习,面向对象程序设计,项目设计,马克思主义基本原理,高等数学I-1,高等数学I-2
300c3573700117dc5a0fb2d9f30d24de,85,79,92,82.0,0,80,72,0,0,0,0,89,85,0,0,71.0,78,85,98,0,74,77,0,96,70,60,74,82,76,98,79,0.0,81,91,72,87.0,60,0,91,79,91,72,83,78,92,98,92,60,71.0,72,69,75,91,85,73,91.0,98,62,83,79,63,60,89,73,92,73,83,76,70,62
3060684ad475476f19122452c241dae7,0,0,0,85.0,0,0,0,84,85,0,0,92,91,0,0,82.0,0,87,0,0,0,0,89,0,69,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,86,0,0,0,0,0.0,0,0,98,0,0,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,90,74
30854a50db0bcd6f705506f24afe385e,0,0,0,83.0,0,0,0,81,88,0,0,91,90,0,0,97.0,0,92,0,83,0,0,88,0,90,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,89,0,0,0,0,0.0,98,0,98,0,0,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,89,89
30a5ac081d4e22041726b10d91d737ff,65,92,70,74.0,0,79,85,0,0,0,0,97,76,0,0,70.0,74,77,89,0,74,78,0,84,76,0,60,80,75,92,62,0.0,68,0,71,0.0,90,0,81,0,86,67,87,70,79,92,87,88,62.0,70,78,68,77,80,0,72.0,79,61,83,83,76,60,76,79,92,78,83,73,66,82
30b91d939c3b5e5e5d9e0e0aeb291a7a,0,0,87,84.0,88,72,71,86,79,76,76,83,87,86,95,75.0,82,87,87,82,0,0,83,92,89,0,77,85,69,87,84,0.0,70,83,76,0.0,79,75,0,0,83,0,92,0,92,83,92,66,76.0,71,63,70,92,0,54,95.0,0,64,75,87,70,0,0,0,92,83,0,77,75,77
319280b125827867570fe9713a9d6b36,0,0,0,87.0,0,0,0,82,86,0,0,92,84,94,95,95.0,0,98,0,85,0,0,72,0,82,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,73,0,87,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,84,84
319f78b495aa7559c984a831b1034111,0,0,98,92.0,87,0,0,82,83,84,75,83,97,88,96,95.0,90,92,98,75,0,0,0,91,0,0,84,94,86,92,79,80.0,87,79,83,0.0,86,92,0,0,90,0,92,0,83,79,87,95,80.0,98,88,89,88,0,0,93.0,0,89,90,87,78,0,98,0,92,0,0,86,88,91
31e27b8b8bbae3a6064fd746c52144ad,0,0,0,85.0,0,0,0,72,75,0,0,89,83,91,90,91.0,0,92,0,80,0,0,91,0,85,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,95,0,94,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,75,87
31e74d5e4414b3d7cddaaeaa98c13d32,70,92,83,82.0,0,81,81,0,0,0,0,88,86,0,0,63.0,80,80,85,0,78,79,0,97,72,0,77,78,92,98,88,0.0,84,0,93,0.0,91,0,73,0,84,87,98,86,83,83,87,92,75.0,97,91,78,80,77,0,81.0,79,92,83,87,82,60,83,81,92,92,83,84,73,68
327289dcba96869eda15f57d50c39d5c,80,87,87,76.0,0,61,75,0,0,0,0,86,88,0,0,62.0,85,82,84,0,73,74,0,94,69,0,71,71,69,83,70,0.0,67,0,74,0.0,63,0,69,0,91,71,83,75,87,79,76,64,61.0,82,75,68,78,70,0,79.0,76,75,79,87,60,60,70,71,87,76,83,79,62,62
3360faf96827ceb203d3af321dbdecf0,0,0,0,82.0,0,0,0,83,77,0,0,79,85,0,0,69.0,0,76,0,0,0,0,77,0,82,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,74,0,0,0,0,0.0,84,0,64,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,84,66
3362555aa50c29ba27c1207b55551e57,69,92,80,81.0,0,0,83,0,0,0,0,90,88,0,0,77.0,80,88,85,0,75,87,0,0,94,60,79,90,81,95,76,0.0,76,0,0,78.0,82,0,75,0,0,82,98,83,80,87,87,77,88.0,96,88,83,93,79,75,92.0,92,73,90,92,75,60,89,81,92,94,98,89,77,92
3394ba36b37f58002d5f81606cf9b83d,75,92,98,81.0,90,0,92,0,0,84,72,98,96,0,0,98.0,89,83,98,0,78,82,79,82,96,60,71,88,85,92,67,0.0,77,96,80,0.0,82,88,0,92,85,81,92,77,98,87,92,97,85.0,77,68,89,78,81,75,92.0,85,73,88,92,67,60,89,0,92,97,83,80,79,92
339aca04913f55761c813839f42e3f62,0,0,0,85.0,0,0,0,75,0,0,82,92,88,0,0,89.0,0,92,0,79,0,0,68,0,88,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,87,0,0,0,0,0.0,81,0,80,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,76,78
3436fe75ef6eeba6da2537293bf1a8cf,0,0,0,83.0,0,0,0,81,83,0,0,78,91,0,0,94.0,0,92,0,83,0,0,92,0,79,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,91,0,0,0,0,0.0,98,0,95,0,0,0,96.0,0,0,0,0,0,0,0,0,0,0,0,0,93,92
343d8953677ee4e5d556ca6e1aa881c5,60,92,79,83.0,0,90,83,0,0,0,0,83,90,0,0,95.0,97,88,92,0,81,85,0,97,0,60,79,82,95,98,86,95.0,91,98,86,89.0,94,0,88,87,91,96,98,86,98,92,92,98,96.0,77,82,97,87,78,0,93.0,88,91,98,87,95,60,97,87,87,97,83,73,0,0
3448ff367e88c1eca0f7d08e9d5549a0,81,92,87,85.0,0,83,91,0,0,0,0,96,90,0,0,77.0,74,83,86,0,87,86,0,86,83,0,75,93,87,98,84,0.0,74,0,93,81.0,81,0,88,0,90,92,98,83,79,98,87,84,81.0,87,79,81,90,83,85,83.0,98,92,85,92,80,60,94,80,92,89,92,89,82,78
345cf8b0f8f5125e73828ee95fc19d18,74,92,76,81.0,0,76,72,0,0,0,0,86,92,0,0,64.0,60,88,87,0,0,0,0,97,60,0,60,90,76,98,70,0.0,75,0,76,87.0,77,0,64,0,92,77,92,81,79,79,87,76,68.0,88,82,60,95,66,0,88.0,83,81,87,98,77,60,73,82,92,74,87,85,67,60
349a290228536db8c79ac39ce9cc2a19,0,0,0,0.0,0,0,0,80,87,0,0,0,0,69,0,77.0,0,30,0,90,0,0,84,0,63,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,62,0,68,0,0,0,93.0,0,0,0,0,0,0,0,0,0,0,0,0,60,60
34aacc825e8d1f1f013d2f9f6f79d053,64,98,97,84.0,0,84,82,0,0,87,90,86,94,0,0,97.0,87,87,87,0,71,76,0,95,63,60,83,94,87,92,87,0.0,84,96,80,0.0,87,0,95,87,86,84,92,0,98,83,92,99,94.0,83,93,96,89,83,93,90.0,87,92,95,92,86,60,91,81,92,90,87,82,95,95
34b7cfcd4a8edb46e57644db5688791d,0,0,87,86.0,80,90,0,80,87,81,82,89,92,87,96,0.0,0,92,92,73,0,0,80,88,90,0,81,90,89,92,88,91.0,89,83,80,0.0,77,86,0,0,84,0,87,0,98,83,92,86,81.0,70,77,81,83,0,96,95.0,0,94,80,92,84,0,0,0,87,91,0,84,75,81
34b9d5e7a25ab43925ee8efb6c6686e4,0,0,0,86.0,75,0,0,86,92,88,84,90,75,0,0,99.0,85,87,83,0,0,0,0,0,0,0,0,0,0,0,72,88.0,0,87,90,0.0,84,85,0,0,85,0,79,67,92,79,87,70,85.0,97,0,93,0,0,0,0.0,0,0,0,0,0,0,0,0,92,0,0,84,83,85
34db497d287fa932c766007293a0a0f6,0,80,79,80.0,78,74,0,73,72,77,77,83,79,85,96,91.0,93,87,87,84,0,0,0,92,0,0,84,80,79,92,87,80.0,88,83,83,0.0,76,95,0,0,82,0,92,0,92,70,87,85,96.0,0,80,94,82,0,0,91.0,76,75,80,87,79,0,0,0,87,90,0,85,86,90
34f091627cba3f13c604c61c4610ae93,70,98,80,82.0,0,84,0,0,0,0,0,92,97,0,0,72.0,74,83,85,0,80,79,0,0,62,60,85,88,86,87,78,81.0,64,0,0,85.0,73,0,87,0,0,82,92,77,80,87,87,78,91.0,84,80,86,71,70,79,85.0,70,67,66,87,78,60,83,78,87,86,76,85,89,76
35046d4c9aab9950c095f2845f820a3d,80,79,83,70.0,0,68,78,0,0,0,0,97,75,0,0,88.0,80,75,81,0,83,68,0,94,76,0,60,90,75,92,70,0.0,65,0,94,68.0,90,0,64,0,81,78,92,61,79,83,83,76,86.0,99,0,99,89,84,71,87.0,83,74,85,87,64,60,79,64,87,97,83,70,92,83
35240e05c72c765d735741510cf76727,73,94,98,75.0,0,53,0,0,82,70,73,0,0,0,0,68.0,69,76,83,0,0,0,64,79,68,60,60,68,72,73,75,65.0,63,80,69,0.0,60,70,0,87,0,24,73,75,76,76,86,62,70.0,62,75,73,80,94,78,92.0,81,60,88,81,72,60,78,0,90,0,90,0,60,68
354c4340d1eb98b5640784906920bda9,0,0,0,90.0,86,0,0,94,94,90,95,89,82,0,0,0.0,0,98,98,0,0,0,76,0,89,0,0,0,0,0,90,95.0,0,92,88,0.0,99,99,0,0,87,0,98,96,98,92,92,94,95.0,96,93,97,0,0,0,92.0,0,0,0,0,0,0,0,0,92,98,0,90,92,85
35b87ef1527779f851d7aad385e622d7,62,92,83,83.0,0,87,94,0,0,0,0,86,69,0,0,88.0,80,85,88,0,78,77,0,98,83,0,84,68,80,92,69,0.0,87,0,85,91.0,92,0,93,0,86,82,92,82,83,79,87,85,86.0,75,77,75,79,88,92,85.0,98,92,85,98,83,60,90,93,87,87,92,87,81,84
35d1d0596c89b89f7ef36ab28a3fedd9,85,98,98,84.0,87,86,0,91,93,91,80,85,86,94,77,97.0,88,92,92,0,0,0,0,84,0,60,85,80,90,98,85,90.0,83,92,93,0.0,79,95,0,92,94,0,92,0,92,81,92,95,91.0,100,76,79,90,90,91,96.0,76,90,87,92,95,60,95,0,92,92,98,0,83,95
35d8a473eabf67eef6022c39d6f20eff,0,0,79,74.0,84,89,92,78,80,75,72,84,86,0,0,86.0,89,87,92,76,0,0,93,91,95,0,83,85,88,98,87,0.0,95,83,89,0.0,87,90,0,0,87,0,98,87,87,79,92,93,86.0,98,82,70,87,0,92,93.0,0,93,91,83,78,0,0,0,87,89,0,91,82,85
3623e8ba00cee42d99fc35fe296369c7,0,0,92,76.0,79,75,0,70,78,76,70,86,66,81,92,83.0,73,87,83,81,0,0,79,91,75,0,66,88,80,98,73,76.0,75,98,81,0.0,71,80,0,0,80,0,87,0,87,76,83,76,78.0,76,75,77,85,0,0,92.0,0,81,86,79,72,0,0,0,87,91,0,81,82,79
3634aec7bf85198060a230bbcbcfe1ad,70,87,92,82.0,86,0,0,87,79,82,73,82,96,80,96,0.0,0,92,83,73,0,0,86,84,67,60,81,78,85,92,79,82.0,78,83,83,0.0,60,85,0,87,86,0,83,0,98,87,87,78,78.0,97,74,85,79,84,85,86.0,76,80,73,87,79,60,83,0,92,90,87,0,80,73
363d55a4ea19140407ab50d7bdd9a5e8,76,97,92,89.0,0,60,0,0,0,80,75,74,84,0,0,0.0,0,87,83,0,82,83,0,90,94,60,74,87,68,98,78,94.0,61,92,87,93.0,89,0,82,87,80,0,87,0,92,92,92,85,80.0,93,0,90,84,73,67,0.0,87,73,95,87,60,60,81,60,92,86,79,87,75,81
365864111fc6dc3f1a32b263076023f8,0,87,92,76.0,0,80,77,0,0,98,99,74,90,0,0,0.0,0,92,87,0,71,71,0,90,71,60,82,82,74,87,83,0.0,75,89,82,93.0,83,0,94,87,87,86,87,86,98,92,92,80,83.0,88,0,83,77,87,94,88.0,92,78,95,79,75,60,81,75,92,86,76,76,87,70
36764f0e93d1ab189439657d7fc4a710,74,87,80,71.0,0,72,81,0,0,0,0,83,62,0,0,65.0,75,82,79,0,71,78,0,0,60,60,68,76,74,78,72,0.0,67,0,0,0.0,74,0,60,0,0,0,92,65,80,83,87,61,62.0,84,77,79,79,79,71,60.0,83,60,69,85,67,60,72,70,87,66,70,71,79,70
369e4129b8528e2eaa7d58365bbc031d,0,0,83,81.0,79,0,0,74,72,70,69,89,90,95,98,80.0,68,83,79,83,0,0,68,0,83,0,35,83,0,30,79,0.0,62,83,73,0.0,72,5,0,0,73,0,92,0,87,83,83,54,70.0,74,78,86,75,0,0,89.0,0,0,0,66,0,0,75,0,87,0,0,76,78,69
36a1dd08df6a31337b11fe6e936c17aa,60,95,97,81.0,0,78,0,0,0,86,81,83,92,0,0,94.0,91,87,83,0,74,85,0,88,86,60,93,89,84,92,74,100.0,77,91,82,84.0,75,0,83,87,90,74,98,0,92,98,92,85,87.0,77,0,86,70,98,0,0.0,98,77,95,79,73,60,80,78,92,82,79,83,90,77
36b6b8c1cb4b4beea74b159880b8b9ac,0,0,92,85.0,86,82,0,75,83,79,84,88,91,0,0,89.0,78,92,87,75,0,0,86,84,86,0,56,87,80,98,81,91.0,74,87,75,0.0,69,79,0,0,85,0,73,86,87,92,87,88,82.0,68,75,77,80,0,83,92.0,0,79,91,79,86,0,79,0,92,0,0,79,66,82
3700b9d96a67827f4f48411a9f40c812,0,0,0,87.0,0,0,0,87,89,0,0,95,83,0,0,90.0,0,83,0,82,0,0,81,0,98,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,83,0,0,0,0,0.0,69,0,84,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,92,80
374801cdff9d462e2ac3382be90b152c,0,0,0,78.0,0,0,0,83,81,0,0,85,79,90,92,95.0,0,83,0,76,0,0,82,0,80,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,98,0,98,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,90,96
37b4b0129d983b29f0d0d940194cfa12,0,0,0,86.0,0,0,0,77,79,0,0,83,96,96,94,98.0,0,87,0,85,0,0,87,0,81,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,97,0,98,0,0,0,91.0,0,0,0,0,0,0,0,0,0,0,0,0,97,93
37f02002f9fbe575dccb964306f764ba,0,0,0,83.0,0,0,0,79,0,0,61,85,84,68,94,81.0,0,83,0,89,0,0,68,0,77,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,90,0,95,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,90,85
3830965d31ddea488b419f83afe0f27c,60,98,70,86.0,0,84,80,0,0,0,0,70,88,0,0,85.0,74,86,87,0,71,81,0,95,85,60,61,76,85,98,64,0.0,73,83,84,0.0,70,0,70,87,77,87,92,79,87,79,92,86,80.0,92,76,83,90,76,81,85.0,88,87,79,76,80,60,91,80,92,89,79,82,75,67
3840b9e795c372676521fc6ad15675bf,61,87,79,0.0,0,0,0,0,0,0,0,74,0,0,0,61.0,65,0,0,0,0,0,0,83,0,0,71,0,88,62,73,78.0,60,0,0,75.0,0,0,90,0,78,68,66,0,76,76,0,86,83.0,0,0,82,85,76,72,83.0,87,66,73,83,82,60,0,61,0,0,79,73,0,0
386531d1cb1a3f2329c929424a67c092,0,87,92,87.0,88,98,0,95,95,90,89,84,88,0,0,95.0,97,87,92,0,0,0,86,84,82,60,90,83,97,92,80,96.0,93,87,95,0.0,95,94,0,92,91,98,92,83,79,87,92,93,96.0,92,82,87,92,91,95,83.0,76,89,88,92,98,60,0,0,87,91,92,0,77,88
38b77f3982bd32841866433385e890fc,68,87,98,70.0,0,84,0,0,0,82,61,86,81,0,0,95.0,81,87,87,0,77,80,0,86,90,60,60,86,65,79,64,97.0,70,92,69,83.0,70,0,79,79,81,71,83,0,98,92,92,74,78.0,73,0,0,74,73,95,86.0,83,72,95,83,64,60,0,60,92,75,70,71,92,80
38b7a37a1f373686a5412d2b994cda4e,80,0,96,89.0,90,0,0,87,93,81,93,92,92,0,0,0.0,87,98,92,84,0,0,0,92,75,0,81,91,93,98,88,77.0,89,83,87,0.0,88,97,0,0,90,0,83,97,87,92,87,73,89.0,95,80,94,98,0,94,94.0,0,90,93,92,94,0,0,0,87,95,0,85,90,84
38b928ff9c7a13d615e0ae5724816e64,0,87,87,79.0,70,0,60,80,78,82,60,87,78,74,84,0.0,0,87,87,76,0,0,0,80,0,60,74,71,83,98,62,0.0,74,76,73,0.0,68,90,0,87,71,0,98,0,98,81,87,81,75.0,0,65,84,91,91,91,87.0,76,82,88,92,72,60,90,0,92,0,83,0,96,89
38bb6b5ede148d436c131c3b7b8796cb,0,0,0,84.0,0,0,0,81,84,0,0,88,85,0,0,88.0,0,92,0,78,0,0,82,0,94,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,90,0,0,0,0,0.0,85,0,94,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,87,80
38fc54eaadc98f98e050137ba2ac8e4d,67,87,92,81.0,0,88,97,0,0,0,0,81,92,0,0,94.0,93,89,87,0,0,0,0,96,92,0,87,90,97,98,93,0.0,88,0,88,95.0,94,0,96,0,91,92,98,96,98,92,87,0,94.0,0,96,98,83,83,0,92.0,98,96,98,98,88,60,88,84,92,0,87,92,90,92
39089908566c42834422942a8d4ba7e2,0,0,92,81.0,84,0,80,80,73,78,67,90,88,84,94,0.0,0,83,83,76,0,0,86,79,82,0,0,86,83,87,81,0.0,87,83,80,0.0,85,87,0,0,89,85,98,0,87,83,87,89,87.0,90,85,89,87,0,91,96.0,0,68,87,92,77,0,80,0,87,94,0,84,85,85
3920c22de2da2954d19239b66dd9f709,0,0,0,83.0,0,0,0,72,85,0,0,88,88,0,0,99.0,0,98,0,87,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,94,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,88,94
395249b1900c97786d54ba2df4e61793,0,0,0,87.0,90,0,0,75,73,80,76,89,91,80,98,95.0,96,87,98,81,0,0,74,0,80,0,0,0,0,0,71,95.0,0,85,91,0.0,81,97,0,0,89,0,87,0,87,87,83,82,87.0,70,76,84,0,0,0,92.0,0,0,0,0,0,0,0,0,92,92,0,84,78,74
39dd4708ce3791d8b88a729f006a5816,65,98,98,85.0,0,0,92,0,0,0,0,79,89,0,0,96.0,96,84,92,0,0,0,0,91,0,60,88,78,93,98,78,0.0,84,89,87,0.0,88,0,89,98,88,93,98,90,92,83,92,94,95.0,94,87,95,79,81,100,94.0,98,98,98,79,94,60,95,88,92,98,98,87,90,90
3a10e540a4797b8a644342149d21a631,0,0,87,85.0,93,56,0,85,91,78,84,87,94,0,0,87.0,86,92,83,0,0,0,89,88,77,0,54,80,74,73,67,81.0,0,76,66,0.0,77,77,0,0,81,0,98,89,83,87,87,85,70.0,78,70,88,80,0,82,92.0,0,62,35,30,69,0,0,0,92,84,0,85,86,71
3a43d4f51ad8f21709e6ccdd268fa57e,70,87,79,90.0,0,73,76,0,0,0,0,74,72,0,0,70.0,63,88,91,0,76,77,0,96,71,0,67,88,61,92,71,0.0,71,0,69,76.0,71,0,62,0,88,76,83,70,76,87,87,76,64.0,83,84,61,79,70,0,89.0,76,66,87,87,61,60,71,67,92,71,79,84,71,63
3a59bd72ca10a64f4db236feb469a50a,78,87,92,80.0,0,76,0,0,0,74,76,92,94,0,0,86.0,81,79,87,0,79,77,0,81,60,60,66,85,83,92,84,97.0,79,79,78,89.0,68,0,76,83,84,78,83,0,98,89,87,69,71.0,97,0,86,80,84,90,93.0,92,71,95,83,66,60,81,71,87,89,87,77,86,77
3a634003dbda1ad8567b77f917764e1e,65,79,92,85.0,0,75,74,0,0,0,0,84,85,0,0,86.0,84,84,76,0,71,72,0,92,73,60,77,84,87,92,83,90.0,82,95,89,86.0,91,0,67,83,86,89,98,83,92,98,83,80,85.0,96,80,85,94,86,0,88.0,98,85,83,76,70,60,91,82,92,89,83,78,79,89
3a69be6dbe8dfd325c690807fe959611,0,0,98,82.0,84,94,0,86,82,83,83,86,89,0,0,0.0,0,92,83,80,0,0,82,92,97,0,84,88,89,98,86,90.0,86,83,87,0.0,84,75,0,0,83,0,98,82,87,98,92,92,96.0,100,91,99,88,0,0,93.0,0,85,83,92,88,0,0,0,92,94,0,78,91,97
3aa44c224b56f6efe9f507bd03e2ef22,70,83,83,67.0,0,67,66,0,0,0,0,87,74,0,0,66.0,74,81,82,0,70,73,0,95,75,0,60,74,74,83,69,0.0,62,0,72,72.0,60,0,83,0,84,78,70,67,76,87,87,76,72.0,87,72,43,79,70,0,80.0,83,72,62,87,64,60,67,60,87,61,92,78,60,60
3acd0e146bc2d4f56426ac57f374c6ab,85,83,82,84.0,84,85,0,78,86,88,87,86,97,94,99,0.0,0,98,98,77,0,0,88,92,75,0,93,87,95,98,85,87.0,90,83,88,0.0,94,94,0,0,88,97,92,0,98,98,92,91,90.0,90,83,90,94,0,96,93.0,0,74,98,98,88,0,97,0,92,97,0,87,91,83
3b5eea8f149a9d48f2abfa870c35c0d2,77,92,92,81.0,86,86,82,74,72,82,77,80,83,86,96,93.0,90,87,87,77,0,0,81,83,84,60,83,76,89,92,90,0.0,83,83,86,0.0,79,93,0,83,85,0,92,0,98,79,87,93,88.0,91,86,90,84,93,0,93.0,76,88,83,87,88,60,98,0,92,94,83,0,70,89
3ba1b6b780e16c92ff28bbe7cde347e4,0,98,88,84.0,87,77,0,87,91,94,86,79,87,0,0,0.0,0,79,92,81,0,0,91,85,92,60,78,88,85,87,89,94.0,82,79,85,0.0,69,86,0,83,91,0,87,75,87,85,87,81,92.0,87,80,87,97,91,86,91.0,98,70,98,92,78,60,95,0,92,85,87,0,74,77
3be639f738648f268560f725f8299f17,0,0,0,83.0,87,0,0,82,82,83,82,89,84,82,96,87.0,94,92,92,81,0,0,87,91,76,0,0,0,0,0,92,96.0,0,92,97,0.0,94,100,0,0,88,0,92,0,87,87,87,95,92.0,97,0,86,0,0,0,90.0,0,0,0,0,0,0,0,0,92,90,0,88,72,80
3bf844f76ae98cfdccd6fd6f73bbdacb,76,87,80,74.0,0,76,0,0,0,0,0,83,77,0,0,76.0,69,83,84,0,75,76,0,0,62,60,62,96,82,70,71,74.0,75,0,0,84.0,64,0,87,0,0,78,98,66,80,83,83,64,75.0,85,75,84,80,79,65,75.0,62,60,70,88,60,60,77,84,87,85,76,81,69,84
3c0212aede09a7bc05bf8c8d042ce7a8,67,95,99,81.0,0,81,0,0,0,84,87,85,79,0,0,96.0,92,79,92,0,83,81,0,85,0,60,68,88,72,83,81,98.0,78,94,88,0.0,80,0,72,70,82,79,70,80,92,92,87,94,90.0,94,0,91,72,94,94,0.0,92,60,95,79,78,60,79,81,92,94,83,90,0,0
3c0fce80d8d409323be3978d906bbe17,0,0,0,0.0,0,0,0,83,88,60,71,0,0,69,0,78.0,96,30,30,91,0,0,84,0,0,0,0,0,0,0,60,0.0,0,90,0,0.0,77,0,0,0,0,0,66,0,30,0,83,0,0.0,88,0,83,0,0,0,0.0,0,0,0,0,0,0,0,0,0,60,0,0,73,86
3c1475cde0f35d0e99733259cbe7b6a9,91,92,98,85.0,89,87,92,91,82,82,89,81,91,0,0,84.0,92,87,92,0,0,0,72,89,74,60,92,81,90,98,80,0.0,85,92,90,0.0,68,98,0,92,88,86,87,84,98,81,92,91,93.0,87,80,88,92,90,92,93.0,76,88,98,98,93,60,0,0,92,96,92,0,83,91
3c1d9754f36b3165c926a2b8ea1d816d,0,0,0,87.0,88,0,0,85,86,87,81,83,86,82,96,0.0,0,92,98,76,0,0,84,0,80,0,0,0,0,0,75,96.0,0,87,84,0.0,85,95,0,0,93,0,87,0,92,92,87,87,94.0,85,86,92,0,0,0,0.0,0,0,0,0,0,0,0,0,87,88,0,88,79,83
3c390d524b79130212ab90fad37a8d67,85,98,98,80.0,0,84,80,66,0,0,72,75,92,0,0,0.0,0,87,83,0,0,0,0,87,95,60,84,85,86,83,83,100.0,81,95,82,91.0,87,0,87,87,81,85,87,0,87,92,87,89,90.0,87,93,93,73,92,82,89.0,87,82,97,92,81,60,78,76,92,95,87,0,97,98
3c425651bf352d113e9161284486c9cd,0,0,94,92.0,95,96,0,94,90,84,91,81,95,91,95,93.0,99,87,92,83,0,0,85,91,88,0,92,87,92,98,93,92.0,90,83,92,0.0,94,95,0,0,95,0,87,0,92,98,87,93,91.0,84,75,89,84,0,0,92.0,0,92,93,87,96,0,0,0,87,92,0,92,81,86
3c4df52151b6263f3c7c9cfc3b6b1fda,0,0,83,83.0,86,87,0,77,68,81,81,85,90,93,95,90.0,95,83,92,79,0,0,0,95,0,0,84,77,93,98,91,94.0,88,87,74,0.0,93,94,0,0,86,0,98,0,98,87,87,92,94.0,98,87,89,82,0,95,93.0,0,93,92,92,82,0,93,0,87,95,0,85,86,85
3c7dc0d699ed48a165e081684b5cd38e,0,0,0,76.0,89,0,0,64,78,79,79,77,88,0,0,0.0,0,92,87,80,0,0,0,0,96,0,0,76,0,0,90,95.0,0,92,95,0.0,94,98,0,0,92,89,83,0,87,87,87,93,94.0,0,89,0,0,0,0,0.0,0,0,0,0,0,0,0,0,87,97,0,81,0,0
3c8e6dfaf4bc144af8cfbd1ee4373d6f,86,87,87,80.0,0,77,73,0,0,84,81,82,88,0,0,96.0,87,92,87,0,70,70,0,86,0,60,72,82,82,92,87,0.0,82,79,69,93.0,75,0,87,83,82,87,98,82,92,83,87,84,90.0,94,87,91,85,92,92,0.0,87,84,95,92,77,60,94,77,92,97,87,75,0,0
3c9af006e568bec07e348347765896df,0,0,0,0.0,88,0,76,0,77,71,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,87,98,0,96.0,73,91,84,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,77,0.0,0,83,0,0,90,0,0,0,0,87,0,74,0,0
3cfec03afabdc858c262810eb0bd6dcf,0,92,100,76.0,88,78,0,81,75,79,80,82,79,87,91,95.0,0,83,87,74,0,0,88,83,86,60,78,80,88,83,74,88.0,85,76,64,0.0,71,76,0,83,88,70,79,0,87,81,92,74,89.0,73,74,75,76,93,70,90.0,76,75,76,87,92,60,94,0,92,83,87,0,85,78
3d39923750b9ad6fe939651ec5b3aeec,0,0,0,77.0,79,0,0,86,84,88,83,90,80,80,95,92.0,84,87,83,0,0,0,87,0,94,0,0,0,0,0,80,93.0,0,87,78,0.0,64,88,0,0,80,0,98,0,92,83,87,68,80.0,97,90,83,0,0,0,94.0,0,0,0,0,0,0,0,0,92,81,0,77,74,68
