人工智能,优化方法基础,大学物理II-1,大学物理II-2,大学物理实验I-1,大学物理实验I-2,大学英语i,大学英语iii1,大学英语iii2,大学计算机iii,工程制图,形式语言与编译,操作系统原理i,操作系统设计专题实验,数字逻辑电路,数学建模ii,数据库系统,数据结构与程序设计专题实验,数据结构与算法i,数理逻辑,概率统计与随机过程,模拟电子技术,模拟电子技术基础,汇编语言,电子技术实验1,电子技术实验2,电路,离散数学a,程序设计基础,算法分析与设计,线性代数与解析几何,编译器设计专题实验,计算机图形学,计算机科学技术导论,计算机系统综合设计实验,计算机组成,计算机组成与结构专题实验,计算机网络专题实验,计算机网络原理,软件定义网络,软件工程,面向对象程序设计,高等数学I-1,高等数学I-2
84,,78.0,73,84,88,,83,80,,82,86,87,98,80,89.0,89,,89,95.0,82,,80,85,87,92,75,80.0,98,95,84,89,,83.0,98,92,98,92,85,94,87,95,84,75
,,86.0,,92,,81,,,83,93,,,,,,,,,,,,,,,,,,100,,99,,,,,,,,,,,,90,83
78,85,90.0,87,86,92,,80,87,,,75,85,98,80,,83,98,84,85.0,75,,60,89,87,92,71,83.0,96,75,,86,,86.0,90,81,98,87,75,92,81,,81,80
,,88.0,76,87,87,75,,,80,82,71,80,87,86,89.0,78,83,87,,81,94,,,92,81,89,82.0,80,73,71,72,81,86.0,76,69,83,79,86,86,,86,72,76
,72,90.0,91,93,87,79,,,94,88,78,76,87,85,,84,87,81,,71,89,,,87,62,88,89.0,100,68,90,78,,93.0,72,69,80,87,71,81,,84,87,85
89,,79.0,91,98,98,78,,,83,73,90,87,98,78,84.0,79,83,87,,83,95,,,87,79,93,96.0,90,85,86,82,,96.0,,87,80,92,71,,,92,83,78
79,,92.0,86,92,87,79,,,87,80,86,81,83,68,89.0,84,79,77,,68,77,,,83,87,81,82.0,82,79,91,87,86,92.0,,78,67,87,66,,,82,83,76
,,79.0,,98,,72,,,80,92,,,,,,,,,,,,,,,,,,92,,90,,,92.0,,,,,,,,,86,75
89,69,79.0,87,87,92,,76,77,,82,60,81,92,76,,74,83,82,82.0,74,,71,75,87,83,80,60.0,85,67,78,84,83,86.0,88,86,79,79,76,,68,89,70,69
,,91.0,,92,,70,,,79,92,,,,,,,,,,,,,,,,,,85,,83,,,,,,,,,,,,87,74
94,93,82.0,87,86,86,,74,81,,90,88,88,88,85,,86,,,,89,,83,91,80,87,82,91.0,89,88,90,80,86,86.0,92,69,83,88,87,91,87,79,85,88
87,70,84.0,72,86,92,,,,,77,83,91,92,79,,75,76,79,85.0,70,,69,88,87,83,67,73.0,85,71,90,89,85,85.0,83,90,79,76,83,91,74,84,83,76
,,84.0,82,84,86,,,,,76,78,88,93,70,80.0,72,,,83.0,82,,90,76,80,73,80,85.0,82,85,88,80,83,78.0,83,72,78,90,85,84,78,86,74,80
,,94.0,91,92,92,83,,,87,86,,,,88,94.0,,90,94,,92,86,,,83,83,88,87.0,100,88,93,,,,,,,,,,,94,87,83
,,74.0,89,87,98,78,,,,78,,,,71,,,85,92,,75,65,,,87,62,80,85.0,85,83,80,,,,,,,,,,,,80,75
88,96,92.0,83,88,90,,88,86,,87,86,89,98,85,,84,,90,98.0,98,,72,94,92,92,91,92.0,91,86,86,86,96,87.0,98,87,98,92,85,88,87,95,90,86
82,,66.0,91,75,85,,69,70,,78,71,62,83,68,84.0,63,,71,80.0,64,,63,73,76,79,61,63.0,81,,63,75,,76.0,83,62,83,83,60,67,60,60,62,73
,,92.0,90,87,92,,,,,84,75,88,92,83,88.0,88,83,90,,85,89,,,87,92,93,96.0,99,77,96,91,94,95.0,,77,70,87,78,,,93,,
80,,90.0,69,83,79,,68,71,,86,65,85,79,69,96.0,77,81,71,89.0,61,,76,88,83,87,69,65.0,93,,93,76,88,,87,81,95,92,86,85,81,77,89,81
83,,89.0,87,98,87,86,,,,,76,96,98,78,87.0,86,87,91,,79,94,,88,92,87,95,74.0,96,78,77,86,92,87.0,76,89,92,92,84,91,,89,82,85
83,72,89.0,77,87,87,,86,90,,71,90,77,83,71,97.0,76,83,76,,73,,85,74,87,98,75,79.0,73,,81,77,87,,87,79,95,87,74,91,73,88,73,83
92,77,85.0,79,,87,,80,,,84,80,91,83,83,,88,98,91,95.0,62,,82,76,98,87,87,90.0,94,76,78,76,98,,87,78,95,76,85,86,80,89,67,77
,,90.0,90,83,87,,79,83,,88,73,91,92,78,98.0,89,92,89,92.0,75,,77,85,92,87,90,91.0,92,90,90,79,92,83.0,87,88,100,87,92,78,85,90,81,79
86,93,86.0,88,90,89,,81,86,,83,85,77,98,82,,83,,97,85.0,92,,91,90,92,92,99,76.0,92,87,97,84,92,84.0,92,78,98,98,82,77,87,96,86,93
,,95.0,95,87,92,,,,85,87,,,,77,87.0,,83,84,,84,92,,,87,87,71,82.0,98,91,92,,,93.0,,,,,,,,87,84,81
70,89,96.0,93,87,87,,83,82,,74,77,86,98,93,98.0,85,95,85,,88,,95,88,87,92,92,90.0,86,83,88,71,,,87,79,100,87,77,86,82,93,90,93
,,94.0,,87,,78,,,82,86,,,,,,,,,,,,,,,,,,97,,81,,,,,,,,,,,,87,79
84,93,71.0,85,82,91,,76,77,,70,74,83,98,79,,79,,90,,86,,79,85,92,83,87,75.0,80,92,72,79,,84.0,98,81,83,92,87,91,87,79,70,76
,,,,98,92,85,,,96,76,,,,,,,98,96,,,100,,93,92,83,90,98.0,100,96,95,,,93.0,,,,,,,,95,90,88
,,100.0,96,83,98,81,,,,,,,,90,95.0,,87,94,,92,97,,95,87,83,92,88.0,,90,88,,,,,,,,,,,,90,88
,,93.0,87,83,92,77,,,85,77,,,,85,92.0,,92,94,,78,92,,88,83,83,73,87.0,93,76,95,,,,,,,,,,,87,87,87
89,64,85.0,87,79,83,84,,,83,67,83,80,79,70,,83,83,81,,67,69,,70,92,87,91,80.0,73,72,78,79,,84.0,76,63,73,70,76,,,84,82,64
73,79,79.0,83,91,92,,74,78,,89,77,87,83,76,,80,92,71,,66,,70,78,87,83,77,62.0,86,75,76,89,85,87.0,88,88,79,76,75,87,73,80,65,61
93,95,90.0,91,84,89,,,,,98,92,94,98,90,,82,,89,94.0,91,,94,94,83,92,93,88.0,93,91,83,89,98,89.0,98,92,83,98,89,88,91,92,89,85
77,,81.0,82,87,83,73,,,84,75,,80,92,73,81.0,,92,82,,72,73,,,98,83,76,81.0,70,75,85,,,92.0,,69,80,92,68,,,85,74,72
94,,95.0,87,83,98,80,,,82,87,78,97,92,77,98.0,87,83,82,,83,84,,,98,83,70,87.0,95,73,68,86,,94.0,85,90,88,92,81,97,,96,70,81
74,,86.0,82,87,87,,,,,89,75,70,87,60,96.0,61,76,71,,74,,67,60,98,88,60,77.0,65,,92,66,79,91.0,76,73,72,62,71,,60,62,91,89
,,,,92,,76,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,96,96
,,95.0,90,87,92,83,,,,,65,82,92,90,96.0,82,98,96,,91,97,,,79,81,93,93.0,85,76,91,83,94,92.0,64,82,90,87,91,96,,96,93,92
98,71,97.0,94,87,87,,,,,91,84,97,98,87,,84,96,86,97.0,88,,94,90,87,92,88,92.0,97,,90,85,,93.0,92,95,100,92,90,94,84,94,95,93
,,,,92,92,79,,,70,84,21,76,30,52,80.0,2,30,68,,72,85,,,62,70,63,74.0,66,21,81,,,89.0,,64,9,30,6,10,,,78,83
74,79,86.0,62,86,83,,72,79,,92,60,61,98,70,,60,,72,73.0,73,,78,79,79,92,71,72.0,87,,84,82,84,80.0,83,64,83,76,62,73,63,80,75,83
75,77,80.0,81,81,87,,79,82,,60,64,76,92,74,,72,89,74,,66,,68,82,83,79,79,86.0,86,,92,76,83,87.0,94,72,92,79,75,85,68,81,82,88
42,,93.0,77,87,79,,78,78,,84,65,63,62,75,96.0,73,88,80,74.0,78,,65,77,92,87,71,72.0,77,84,85,85,84,,83,67,73,87,64,,73,82,76,84
92,88,81.0,89,91,92,,,,,96,88,93,92,83,,93,92,93,90.0,85,,73,92,98,92,80,91.0,95,76,89,93,,95.0,98,89,92,98,91,99,91,98,76,72
70,,79.0,76,92,83,84,,,77,83,80,66,87,61,78.0,81,83,70,,64,74,,,92,79,65,76.0,80,68,81,74,76,92.0,,70,73,87,73,84,,,76,74
64,68,,,83,92,77,,,,,71,67,87,64,,77,79,71,,78,67,,,83,83,74,76.0,90,72,89,82,,92.0,,60,70,76,63,,,83,86,92
84,,96.0,,98,92,79,,,88,85,,91,98,90,90.0,86,87,87,,89,87,,,92,87,91,90.0,84,81,94,95,95,93.0,,82,96,87,77,,,92,90,90
53,65,60.0,67,87,87,,68,71,,75,60,62,92,74,,71,,61,67.0,62,,81,68,76,79,76,72.0,66,,66,87,63,81.0,76,60,87,83,71,64,74,64,61,60
60,81,77.0,91,92,98,80,,,88,84,85,69,66,78,,60,76,81,,90,69,,,92,87,89,84.0,84,79,80,88,81,91.0,76,84,85,92,86,,,60,73,61
93,,84.0,89,85,80,,77,75,,87,90,91,93,84,92.0,86,,,,83,,94,95,80,73,87,80.0,86,83,92,79,83,78.0,83,95,81,90,94,88,95,96,91,90
,,95.0,91,87,87,82,,,86,89,,,,77,93.0,,76,91,,82,93,,90,92,83,75,89.0,82,83,89,,,91.0,,,,,,,,87,67,77
,64,89.0,89,89,92,,,,,78,70,65,98,77,,72,83,82,91.0,88,,68,80,83,79,89,88.0,92,72,89,79,92,85.0,88,65,79,76,77,85,60,83,86,89
60,89,81.0,79,85,90,,83,76,,77,81,83,92,79,,60,,87,100.0,90,,89,93,92,79,96,78.0,85,,66,84,,84.0,92,60,60,92,86,81,85,94,84,86
91,90,94.0,94,87,92,,70,74,,92,81,87,98,94,,86,87,82,93.0,90,,89,91,92,92,89,90.0,90,81,87,89,,92.0,85,94,92,87,79,94,84,94,82,83
71,77,73.0,72,85,92,,69,69,,76,64,70,92,69,,72,99,86,,73,,66,82,79,83,60,86.0,97,77,78,91,,91.0,98,84,83,76,64,85,66,90,73,64
63,,,,,,,,,,,69,,,30,88.0,69,83,,79.0,,60,31,67,60,80,64,,,,,76,,,,,,,62,,61,,,
82,82,93.0,88,80,98,,80,83,,,74,92,92,78,83.0,82,83,81,,76,,71,84,98,87,82,89.0,86,70,87,85,92,87.0,88,82,92,79,79,88,78,92,,
65,,8.0,60,79,79,,65,,67,67,69,63,70,21,69.0,61,95,62,,32,67,,,30,30,60,42.0,63,63,61,75,60,72.0,,60,,83,25,19,,60,60,29
,,89.0,77,76,87,,,,81,,,,,,91.0,,87,77,,,,,,30,30,50,85.0,,75,90,,,88.0,,,,,,,,50,,
,,85.0,93,87,92,72,,,85,65,80,85,87,87,88.0,80,79,85,,72,80,,81,83,87,88,85.0,87,77,83,71,,87.0,76,88,88,87,76,,,91,90,71
83,,94.0,87,92,92,,,,92,96,68,89,98,81,86.0,76,87,90,,87,83,,82,87,81,88,86.0,95,75,87,74,80,92.0,76,80,98,87,85,,,91,84,85
,,96.0,,87,,,,,85,94,,,,,,,,,,,,,,,,,,95,,96,,,,,,,,,,,,91,83
,,,,87,92,75,,,72,94,60,61,30,65,89.0,67,,63,,77,60,,60,98,83,74,67.0,90,65,85,77,,77.0,61,60,60,87,60,,,60,79,81
,,95.0,89,87,92,80,,,77,87,,,,84,94.0,,92,91,,92,95,,,87,83,89,91.0,87,83,88,,,,,,,,,,,,71,78
,85,95.0,97,,76,,83,80,,93,82,88,98,71,92.0,85,95,94,,83,,91,90,83,87,99,90.0,78,85,80,93,91,84.0,87,92,92,83,93,94,80,93,,
78,,80.0,78,83,84,,67,74,,66,69,80,90,64,74.0,73,,,,72,,79,73,80,70,64,64.0,83,78,91,78,77,71.0,83,63,85,87,78,80,74,82,72,92
93,85,95.0,88,87,82,,,,,,79,90,77,81,,76,,,71.0,81,,81,,80,87,87,81.0,,83,95,82,79,,62,81,79,88,82,,83,,,
76,60,62.0,88,88,92,,74,75,,60,61,71,92,67,,71,83,60,,60,,78,71,79,79,81,63.0,89,72,83,85,78,89.0,98,64,70,76,77,88,67,70,80,69
,86,81.0,77,89,82,,83,83,,90,77,84,98,76,,79,,90,85.0,88,,89,83,83,81,73,90.0,86,87,76,77,96,85.0,92,90,83,92,72,84,80,93,76,76
89,75,77.0,79,86,98,,79,85,,77,71,83,92,80,,83,79,74,83.0,71,,75,82,92,92,75,83.0,85,78,86,89,87,86.0,88,83,79,76,80,88,77,77,80,88
,,84.0,88,83,92,78,,,83,69,,,,78,91.0,,87,81,,77,60,,,92,87,79,90.0,70,79,92,,,91.0,,,,,,,,79,86,87
81,,87.0,78,83,76,,68,74,,80,60,68,92,87,87.0,68,93,74,,67,,63,84,79,92,73,92.0,86,,79,85,,87.0,87,64,79,76,65,83,69,70,84,61
,,89.0,,92,,72,,,83,87,,,,,,,,,,,,,,,,,,99,,91,,,92.0,,,,,,,,,80,68
,89,69.0,76,86,92,,81,78,,75,76,90,92,87,,62,79,78,90.0,75,,87,91,92,92,68,68.0,87,82,69,90,99,89.0,90,82,92,76,91,82,79,83,63,63
71,60,86.0,75,82,76,,77,79,,80,69,66,83,72,88.0,75,79,82,63.0,71,,70,74,87,83,66,70.0,85,72,74,83,78,83.0,88,74,76,66,60,87,75,81,78,78
92,81,80.0,80,87,87,,74,71,,91,77,92,98,80,,87,98,87,87.0,82,,84,90,92,87,86,84.0,99,83,91,94,93,97.0,90,85,92,92,90,92,79,95,89,71
90,,87.0,80,87,87,,73,83,,72,85,84,98,90,97.0,85,98,90,94.0,80,,97,91,92,92,82,80.0,84,90,85,77,99,,98,90,95,83,83,89,85,92,84,88
,,91.0,,83,,,,,95,87,,,,,,,,,,,,,,,,,,100,,96,,,,,,,,,,,,88,75
65,,60.0,60,84,87,,86,87,,70,60,71,92,61,74.0,70,,71,,71,,75,67,87,76,66,62.0,71,,64,79,70,87.0,83,70,83,83,80,80,69,73,62,69
,,76.0,78,90,86,82,,,63,64,,,,74,88.0,,98,70,,61,81,,,94,94,61,74.0,67,77,73,,,94.0,,,,,,,,83,64,62
,,87.0,88,98,98,82,,,70,91,,,,66,86.0,,90,75,,62,52,,,87,83,68,79.0,83,76,76,,,,,,,,,,,68,63,74
42,,62.0,61,83,86,,75,77,,60,62,62,92,68,73.0,70,,60,,63,,71,61,80,73,72,65.0,86,68,71,77,61,69.0,83,61,79,83,67,79,60,83,60,77
86,87,72.0,74,83,87,,72,82,,60,72,90,92,93,,74,95,92,81.0,75,,83,88,87,79,73,92.0,94,85,78,76,86,87.0,94,77,98,87,86,85,83,93,73,72
92,94,96.0,95,88,98,,,,,95,89,94,98,88,,84,92,92,97.0,95,,95,97,92,83,93,90.0,99,,91,95,,98.0,98,92,83,76,91,,87,99,91,94
89,,,,,,,,,87,,89,,,,,,,,,,,,,,,,,,,,80,,,,,,87,78,,,,,
,,,,92,,81,,,77,84,,,,,,,,,,,,,,,,,,95,,90,,,93.0,,,,,,,,,97,86
,73,88.0,78,78,86,,,,,84,65,78,92,62,,80,,81,83.0,65,,66,84,76,92,60,69.0,92,74,62,86,78,85.0,92,77,92,87,79,66,66,83,72,60
,74,95.0,89,79,83,,,,78,95,77,90,92,80,,92,86,89,,76,81,,83,87,85,86,84.0,94,77,84,74,91,86.0,76,83,83,92,87,,,,70,84
88,,89.0,97,84,89,,82,86,,80,80,90,93,85,95.0,83,,,88.0,91,,98,93,80,76,92,92.0,89,88,100,80,75,82.0,92,87,92,92,87,90,89,98,89,95
65,,67.0,83,77,88,,81,81,,75,60,78,83,71,82.0,70,,,74.0,65,,82,72,80,83,70,60.5,,82,,84,70,,70,60,78,85,60,,64,,,
88,,91.0,87,87,76,,82,84,,92,82,92,83,88,97.0,81,95,82,86.0,77,,96,85,98,92,81,89.0,96,,88,83,88,89.0,98,87,97,87,87,92,73,91,85,81
85,,79.0,92,84,87,,75,80,,66,80,79,85,61,86.0,63,,,82.0,81,,86,,80,73,81,87.0,82,,91,85,75,72.0,83,86,69,85,60,76,74,86,89,91
,,91.0,92,87,98,,,,85,90,,,,84,88.0,,87,95,,87,91,,,87,79,84,93.0,80,92,92,,,,,,,,,,,,79,81
,75,72.0,66,61,76,,77,75,,70,69,60,62,68,81.0,66,79,71,63.0,60,,70,60,83,73,62,67.0,99,71,88,82,62,84.0,92,63,88,76,62,,60,82,79,60
94,,93.0,91,87,87,,80,84,,74,81,89,98,89,98.0,90,89,82,95.0,86,,93,84,98,92,93,90.0,85,,91,78,94,,87,89,95,92,84,83,82,94,92,92
75,91,94.0,91,84,98,,69,78,,91,82,86,98,86,,85,97,93,85.0,86,,92,90,98,92,96,93.0,97,,96,98,92,93.0,98,94,98,83,80,89,84,95,87,83
94,,94.0,66,87,83,,,,,90,81,82,92,85,97.0,84,79,82,,82,,60,90,87,87,74,88.0,84,79,90,72,91,,87,79,97,87,87,87,86,85,87,67
82,85,74.0,70,83,86,,75,76,,90,60,85,92,74,,76,,78,79.0,75,,69,82,92,92,64,80.0,95,,84,81,,80.0,83,88,87,87,67,84,76,87,68,72
,,93.0,85,98,98,80,,,,,,,,83,88.0,,92,93,,94,94,,,87,83,89,91.0,90,89,92,,,,,,,,,,,95,88,76
73,80,97.0,86,83,79,78,,,81,60,74,83,92,73,,78,79,74,,79,88,,80,79,76,84,78.0,76,73,84,73,73,96.0,76,68,98,83,84,,,,84,85
,,,,83,98,,,,88,65,68,,,79,84.0,80,83,76,,83,89,,,92,87,81,80.0,92,74,85,85,,94.0,,,,79,,,61,,77,85
,,99.0,97,92,92,73,,,82,91,,,,95,96.0,,87,97,,96,98,,,87,87,95,94.0,93,91,95,,,,,,,,,,,96,87,95
80,,91.0,84,87,87,74,,,88,70,61,69,92,65,86.0,73,76,63,,74,83,,72,92,81,94,93.0,90,65,84,71,68,83.0,76,76,76,92,66,88,,76,85,70
,,98.0,,92,,84,,,86,92,,,,,,,,,,,,,,,,,,99,,100,,,,,,,,,,,,89,94
,,84.0,70,89,82,,82,76,,70,66,85,90,70,86.0,62,,,,71,,82,80,80,87,77,82.0,82,79,84,82,79,80.0,62,73,81,85,75,91,80,90,81,87
,,99.0,,87,,82,,,88,96,,,,,,,,,,,,,,,,,,94,,94,,,,,,,,,,,,99,89
,,96.0,93,87,92,,,,81,91,,,,87,97.0,,98,98,,93,91,,,92,87,96,93.0,96,95,95,,,93.0,,,,,,,,92,81,86
89,93,88.0,95,86,88,,,,,88,,87,89,80,,89,,,,,,98,98,80,70,97,93.0,91,85,94,85,79,,83,81,82,90,87,,96,,95,91
65,,92.0,91,87,92,78,,,82,74,77,90,87,80,88.0,78,79,88,,81,83,,84,83,76,87,85.0,92,75,89,73,,82.0,76,63,88,87,65,85,,85,76,84
83,72,79.0,61,83,92,,71,74,,67,73,81,92,78,,70,83,83,,64,,78,90,87,87,61,83.0,94,83,71,85,,87.0,81,81,79,76,79,89,69,88,61,65
85,,92.0,84,83,92,86,,,83,75,72,84,92,64,95.0,78,83,76,,83,69,,,98,87,83,78.0,92,67,78,90,,92.0,76,72,85,98,72,87,,81,73,69
,98,91.0,89,92,98,,,,87,94,91,89,98,94,,87,92,90,,94,96,,97,92,98,94,95.0,94,84,98,82,96,95.0,,81,95,92,82,,,95,94,89
73,,,91,92,87,,,,,93,73,86,83,76,93.0,78,83,83,,80,85,,86,98,83,74,85.0,91,73,94,83,74,92.0,,72,72,87,71,,,91,88,78
80,86,86.0,81,89,92,,80,74,,91,83,84,98,80,96.0,90,,92,,85,,86,92,92,83,96,75.0,92,92,95,87,98,84.0,83,94,87,98,81,94,81,97,79,90
,79,66.0,82,84,83,,,,,92,75,86,90,83,,65,,,,81,,89,,80,98,61,83.0,95,82,88,80,83,78.0,83,86,75,92,90,87,93,75,87,84
,,95.0,,92,,77,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,85,91
87,,67.0,78,87,94,78,,,87,77,72,84,98,74,91.0,81,86,84,,62,83,,,83,83,76,75.0,86,73,68,81,,89.0,81,80,88,90,84,,,,66,65
85,,94.0,92,83,87,78,,,,,77,94,98,83,91.0,73,87,86,,73,94,,86,87,81,88,93.0,97,71,81,86,,85.0,76,93,98,92,87,88,82,91,86,91
,,95.0,,83,,83,,,79,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,94,95
88,,78.0,82,84,89,,,,,81,67,93,93,79,84.0,75,,,80.0,81,,90,72,80,87,76,95.0,94,,94,80,86,97.0,83,75,85,91,73,87,90,94,89,92
92,,90.0,94,98,98,76,,,84,87,87,85,98,85,87.0,88,95,90,,83,85,,,98,79,93,92.0,82,83,88,100,,92.0,,80,95,98,84,90,,95,79,80
,,87.0,79,76,87,83,,,87,88,68,85,83,77,83.0,74,87,93,,76,80,,,87,83,87,77.0,92,63,95,72,80,84.0,76,75,79,87,79,,,86,94,90
,,97.0,92,98,98,,,,84,84,,,,74,89.0,,90,88,,79,85,,83,87,76,86,86.0,96,83,95,,,,,,,,,,,90,84,84
,,89.0,,92,,,,,85,94,,,,,,,,,,,,,,,,,,92,,90,,,92.0,,,,,,,,,87,82
,,98.0,96,92,87,83,,,85,95,77,97,98,97,89.0,93,,,,96,,100,,87,92,95,,91,96,91,83,93,93.0,76,92,98,92,94,,,,92,90
,88,,81,,,,77,78,,75,78,93,92,81,,76,,,81.0,74,,84,76,70,76,90,84.0,,85,87,85,69,,92,84,90,90,80,,68,,,
,,77.0,71,83,83,,,,,,70,,,,,,,,,69,,,82,,,67,78.0,,,76,,,95.0,,,,,,,,,,
77,66,74.0,60,83,87,,73,83,,75,63,78,92,69,,70,95,71,74.0,60,,66,76,98,79,62,60.0,71,,79,79,87,91.0,94,76,83,76,74,91,75,60,65,66
90,,94.0,95,87,90,,,,,85,80,85,94,83,99.0,78,,,92.0,90,,97,90,80,92,76,99.0,95,86,96,88,89,79.0,92,84,83,90,87,93,89,97,97,92
,72,78.0,63,87,98,,,,,61,76,60,83,60,,72,76,,,54,67,,72,70,76,60,83.0,,,87,75,70,90.0,69,60,63,,,,,,,
79,84,83.0,73,87,87,79,,,92,82,88,81,98,88,88.0,86,83,80,,79,82,,92,87,83,92,87.0,97,85,85,89,97,92.0,76,87,85,87,68,,72,,78,65
68,71,70.0,65,81,77,,75,71,,70,60,69,92,62,,63,,76,76.0,65,,60,61,66,79,60,63.0,81,81,70,81,,83.0,83,64,83,66,61,77,67,73,61,60
91,,88.0,88,92,98,82,,,83,83,78,92,92,89,91.0,86,83,90,,85,94,,,98,81,89,86.0,84,84,80,90,86,86.0,76,85,85,92,96,,,,81,73
,,99.0,96,98,92,79,,,93,92,,,,79,95.0,,90,93,,88,98,,,92,87,95,93.0,98,86,88,,,,,,,,,,,88,86,87
,,81.0,83,92,92,71,,,80,76,,,,72,90.0,,83,88,,74,82,,60,92,79,81,74.0,85,83,76,,,,,,,,,,,,73,62
,,68.0,,83,,71,,,68,63,,,,,,,,,,,,,,,,,,66,,81,,,,,,,,,,,,75,63
65,,85.0,84,83,87,,76,80,,79,74,77,87,84,92.0,76,92,83,,71,,88,60,87,76,84,87.0,91,83,,73,87,,87,80,95,87,80,79,63,90,77,83
,,97.0,95,98,92,,,,,,,,,82,94.0,,92,90,,85,90,,,87,92,93,90.0,97,96,95,,,,,,,,,,,89,88,87
61,,78.0,76,92,92,76,,,71,75,54,60,30,62,86.0,61,76,74,,46,63,,,87,87,76,70.0,60,63,85,,82,82.0,10,50,30,87,57,,,55,91,70
,,92.0,85,87,87,,,,,83,84,90,92,92,98.0,85,92,87,,78,,95,88,98,90,92,85.0,96,93,95,83,91,95.0,87,88,95,92,89,91,85,89,96,92
60,60,44.0,52,81,87,,71,66,,45,33,60,83,60,,46,,66,,68,,62,60,76,87,60,63.0,71,64,61,80,,87.0,76,62,79,76,60,64,63,76,60,68
,,91.0,,98,98,81,,,,,,90,92,89,84.0,81,83,87,,94,90,,,98,83,97,89.0,83,74,91,82,,94.0,,91,81,87,88,,,,89,94
,,97.0,93,85,86,,,,,97,94,97,88,81,90.0,88,,,,97,,94,97,80,92,94,98.0,94,92,99,84,83,95.0,98,92,85,90,97,76,83,95,96,99
86,,91.0,88,87,86,,85,85,,95,63,87,98,73,90.0,80,,,,80,,76,81,80,87,80,87.0,87,85,95,85,87,92.0,92,60,96,91,63,91,86,83,86,91
86,82,76.0,79,88,98,,,,,83,64,87,92,86,,79,92,80,83.0,80,,75,84,87,92,91,67.0,88,78,87,90,87,91.0,88,83,92,79,79,90,81,79,81,74
92,91,90.0,93,87,92,,77,87,,89,82,90,98,92,,83,87,80,94.0,91,,76,95,92,87,93,87.0,90,78,85,82,,92.0,98,91,83,76,94,96,86,95,77,87
80,,79.0,73,98,92,80,,,90,89,89,82,98,73,78.0,85,83,74,,80,86,,,98,87,88,88.0,85,82,81,82,,93.0,,77,77,92,73,,,92,78,71
,,85.0,,87,,84,,,75,96,,,,,,,,,,,,,,,,,,92,,84,,,91.0,,,,,,,,,88,85
86,,88.0,77,87,87,,,,83,70,80,92,92,74,87.0,75,83,88,,73,87,,72,79,73,85,77.0,84,73,74,81,74,84.0,76,78,85,79,88,,,87,85,75
93,90,89.0,98,88,87,,85,87,,92,85,94,92,90,,87,92,89,90.0,81,,67,96,98,79,88,85.0,92,76,92,90,95,94.0,98,94,87,83,87,,88,99,88,94
82,,93.0,86,83,87,78,,,87,89,77,83,92,73,83.0,79,89,89,,70,86,,,98,70,90,81.0,86,74,92,87,,82.0,76,84,73,92,80,86,,92,84,78
,,89.0,,87,,77,,,61,80,,,,,,,,,,,,,,,,,,80,,86,,,,,,,,,,,,70,75
,60,70.0,77,83,79,,,,75,41,55,61,30,40,,61,76,78,,55,60,,63,62,30,70,79.0,,62,60,64,,80.0,,29,30,62,65,,,,,
85,,94.0,87,87,87,78,,,85,96,82,90,98,81,93.0,79,76,83,,63,87,,,92,79,87,83.0,97,78,81,83,91,87.0,76,85,90,83,81,,,90,74,82
,,96.0,95,92,92,86,,,87,94,,,,91,94.0,,87,92,,97,98,,,92,87,95,93.0,86,86,94,,,90.0,,,,,,,,93,91,89
91,,67.0,78,87,98,,,,73,72,,74,98,71,75.0,76,83,70,,68,66,,83,92,83,71,67.0,60,72,84,87,,95.0,,81,87,87,86,,,68,78,80
81,,,,,,,,,72,,64,,,,,,,,,,,,,,,,,74,,,74,,,,,,87,66,,,,,
,,90.0,85,92,73,81,,,92,77,,,,35,,,92,80,,32,4,,,87,79,59,73.0,99,80,91,,,,,,,,,,,,85,78
67,,75.0,82,92,92,77,,,86,66,85,80,87,72,85.0,83,83,68,,80,78,,,92,83,73,79.0,80,81,86,77,,92.0,,69,72,73,74,77,,71,90,80
93,70,74.0,67,86,92,,,,,66,64,83,92,74,,75,79,68,82.0,62,,69,80,87,79,65,70.0,87,68,79,86,94,97.0,98,82,79,76,79,89,83,78,69,62
82,,66.0,77,92,98,,,,,,,85,98,64,80.0,81,83,84,,74,51,,,92,92,66,81.0,,81,68,82,,90.0,,64,75,87,82,80,,91,,
76,79,83.0,85,87,87,,78,85,,88,75,88,92,84,,73,92,86,,61,,87,84,83,79,82,78.0,89,73,86,76,,90.0,85,85,76,76,77,86,81,87,83,78
70,85,84.0,75,82,88,,81,81,,80,69,75,98,76,,67,,92,89.0,83,,71,79,87,85,94,78.0,93,88,91,83,94,83.0,92,85,79,87,61,76,78,92,90,84
80,81,58.0,50,84,88,,83,75,,60,61,72,98,71,,75,,82,74.0,71,,63,63,87,83,60,77.0,90,82,70,80,83,87.0,83,68,79,92,63,79,80,83,69,72
71,,92.0,92,87,92,70,,,72,88,80,87,92,84,93.0,79,79,83,,77,86,,,92,79,96,88.0,84,79,82,79,88,94.0,76,82,90,92,76,,,91,82,76
83,81,92.0,90,86,87,,76,82,,81,70,83,98,77,,81,98,83,,90,,78,86,87,83,94,89.0,92,66,87,87,89,85.0,85,89,83,76,69,91,80,92,81,90
